geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
"2289",-23.417067394944919,-46.583631623780988,"sao paulo","SP"
"2286",-23.408586774914841,-46.579603243407007,"sao paulo","SP"
"2309",-23.477262139332883,-46.604301280743229,"sao paulo","SP"
"2377",-23.456813720785981,-46.632543731750246,"sao paulo","SP"
"2371",-23.460861855675461,-46.619972680131546,"sao paulo","SP"
"2323",-23.502760006989064,-46.573619743325921,"sao paulo","SP"
"2311",-23.467841015263435,-46.600666946852066,"sao paulo","SP"
"2374",-23.456465580904833,-46.620580996681781,"sao paulo","SP"
"2316",-23.462010764197984,-46.594676297003105,"sao paulo","SP"
"2366",-23.429829475245008,-46.592946526053431,"sao paulo","SP"
"2321",-23.447494119916286,-46.588516182603186,"sao paulo","SP"
"2315",-23.463362095475787,-46.596471616567619,"sao paulo","SP"
"2347",-23.460674385509854,-46.605609126002669,"sao paulo","SP"
"2365",-23.424789368085,-46.580546251934393,"sao paulo","SP"
"2375",-23.453922572854754,-46.626135763113865,"sao paulo","SP"
"2367",-23.42308723120199,-46.587281563967949,"sao paulo","SP"
"2343",-23.470145832361936,-46.606323776992326,"sao paulo","SP"
"2306",-23.452449422701836,-46.601498959345562,"sao paulo","SP"
"2313",-23.465206645565292,-46.598497748398685,"sao paulo","SP"
"2305",-23.480411888424051,-46.606533061197979,"sao paulo","SP"
"2340",-23.466900306548325,-46.6161273856765,"sao paulo","SP"
"2360",-23.435346102217686,-46.578029947038885,"sao paulo","SP"
"2344",-23.468783469877145,-46.611286968492166,"sao paulo","SP"
"2348",-23.459912748542905,-46.612499992786631,"sao paulo","SP"
"2322",-23.448542060505503,-46.597961368024706,"sao paulo","SP"
"2356",-23.450087878227205,-46.611040187562118,"sao paulo","SP"
"2352",-23.454506021928545,-46.594345572998996,"sao paulo","SP"
"2358",-23.446391134052753,-46.609487837497824,"sao paulo","SP"
"2308",-23.47563293005943,-46.601515288649068,"sao paulo","SP"
"2318",-23.454905081597335,-46.59270606480468,"sao paulo","SP"
"2342",-23.474050794621689,-46.610883853597976,"sao paulo","SP"
"2303",-23.482426557591324,-46.612485199001668,"sao paulo","SP"
"2363",-23.433311843300284,-46.577753833556265,"sao paulo","SP"
"2324",-23.445715237842105,-46.583201266636046,"sao paulo","SP"
"2373",-23.457035168474778,-46.619322976426687,"sao paulo","SP"
"2302",-23.486320954173525,-46.61518780752882,"sao paulo","SP"
"2350",-23.459346031363605,-46.609293091032391,"sao paulo","SP"
"2317",-23.458311199001667,-46.5956613491546,"sao paulo","SP"
"2351",-23.456064803220031,-46.598573482659091,"sao paulo","SP"
"2301",-23.487414496249084,-46.616300025535224,"sao paulo","SP"
"2332",-23.486316464337218,-46.622243666253091,"sao paulo","SP"
"2376",-23.458526276992313,-46.626659313491807,"sao paulo","SP"
"2326",-23.44770701888709,-46.575408936331371,"sao paulo","SP"
"2335",-23.484231126002676,-46.616027463644734,"sao paulo","SP"
"2346",-23.472004872323875,-46.608440511512541,"sao paulo","SP"
"2362",-23.638582820562608,-46.60817566849105,"sao paulo","SP"
"2357",-23.450617445467106,-46.61199536955391,"sao paulo","SP"
"2329",-23.44920299999999,-46.579129903202237,"sao paulo","SP"
"2314",-23.461367857060445,-46.601105196779969,"sao paulo","SP"
"2310",-23.4719444074384,-46.598644592561612,"sao paulo","SP"
"2325",-23.455934999999997,-46.584996750000009,"sao paulo","SP"
"2354",-23.454796226537923,-46.606855761385681,"sao paulo","SP"
"2320",-23.44947679294825,-46.597919076461444,"sao paulo","SP"
"2361",-23.435950742214995,-46.582426838343274,"sao paulo","SP"
"2338",-23.474095166253086,-46.618206145565289,"sao paulo","SP"
"2331",-23.48653563176655,-46.619330131766553,"sao paulo","SP"
"2307",-23.48287504884874,-46.60800472883605,"sao paulo","SP"
"2349",-23.461435059280291,-46.603594853564047,"sao paulo","SP"
"2353",-23.453075682209018,-46.605834167638051,"sao paulo","SP"
"2368",-23.399259736886137,-46.57758416374292,"sao paulo","SP"
"2370",-23.463434818483467,-46.622400144468756,"sao paulo","SP"
"2328",-23.433816415780829,-46.571176402870464,"sao paulo","SP"
"2359",-23.44565748972094,-46.619729752152288,"sao paulo","SP"
"2345",-23.468623477276118,-46.6163016434943,"sao paulo","SP"
"2327",-23.443984782820131,-46.575180237641369,"sao paulo","SP"
"2304",-23.481771097149231,-46.602701847769616,"sao paulo","SP"
"2430",-23.4779980335853,-46.650682027468456,"sao paulo","SP"
"2402",-23.491143062115938,-46.62601868011955,"sao paulo","SP"
"2442",-23.473211060505506,-46.643297699694159,"sao paulo","SP"
"2409",-23.476711756592987,-46.626514454757945,"sao paulo","SP"
"2422",-23.470014855675458,-46.634845793092488,"sao paulo","SP"
"2441",-23.471434582289824,-46.640623264498835,"sao paulo","SP"
"2435",-23.4823915320561,-46.642812433521883,"sao paulo","SP"
"2464",-23.490118634745251,-46.65070318122806,"sao paulo","SP"
"2431",-23.485313776848084,-46.636634886894839,"sao paulo","SP"
"2478",-23.479262947544566,-46.659611985573278,"sao paulo","SP"
"2436",-23.479295395233375,-46.636759268105507,"sao paulo","SP"
"2468",-23.489507419931872,-46.648730153067106,"sao paulo","SP"
"2401",-23.4860583141843,-46.628199036499488,"sao paulo","SP"
"2419",-23.477210014715183,-46.639828467107186,"sao paulo","SP"
"2479",-23.475446989179961,-46.650716507357593,"sao paulo","SP"
"2471",-23.481170423538551,-46.655415131138575,"sao paulo","SP"
"2417",-23.478396307519198,-46.6292237216227,"sao paulo","SP"
"2410",-23.4757673119626,-46.625234338190324,"sao paulo","SP"
"2420",-23.476078906745908,-46.634118385654084,"sao paulo","SP"
"2462",-23.495707113302295,-46.638953263204584,"sao paulo","SP"
"2461",-23.493532504039372,-46.638427781724168,"sao paulo","SP"
"2403",-23.493169404379969,-46.629009545097837,"sao paulo","SP"
"2466",-23.49405945045876,-46.643339268249747,"sao paulo","SP"
"2404",-23.489552640025373,-46.62852859478329,"sao paulo","SP"
"2406",-23.488178521784313,-46.628693444630386,"sao paulo","SP"
"2474",-23.477292450458759,-46.655680394540873,"sao paulo","SP"
"2434",-23.484186461278803,-46.640008550377949,"sao paulo","SP"
"2407",-23.485359594494849,-46.624283978908174,"sao paulo","SP"
"2421",-23.47426736081135,-46.63169094754457,"sao paulo","SP"
"2472",-23.476243640313832,-46.65895442102839,"sao paulo","SP"
"2470",-23.484154453228722,-46.648680098245748,"sao paulo","SP"
"2475",-23.481059081597326,-46.646307460730547,"sao paulo","SP"
"2413",-23.486684521784305,-46.64422386663972,"sao paulo","SP"
"2451",-23.500322326726788,-46.641043665345371,"sao paulo","SP"
"2465",-23.491717642174216,-46.649625603485894,"sao paulo","SP"
"2405",-23.49466303719198,-46.628898485429033,"sao paulo","SP"
"2469",-23.484878853453754,-46.642494641266111,"sao paulo","SP"
"2440",-23.475865892867446,-46.649767725229367,"sao paulo","SP"
"2408",-23.481926696087481,-46.626465405216692,"sao paulo","SP"
"2450",-23.499711492094153,-46.639360749927881,"sao paulo","SP"
"2411",-23.474161016100162,-46.625165852905482,"sao paulo","SP"
"2432",-23.486717629753585,-46.635363183045733,"sao paulo","SP"
"2463",-23.490045250612457,-46.64419142885248,"sao paulo","SP"
"2423",-23.469173790178296,-46.634977131282788,"sao paulo","SP"
"2565",-23.486109347919744,-46.668268213192519,"sao paulo","SP"
"2542",-23.491861595620023,-46.65926754509784,"sao paulo","SP"
"2522",-23.50302551457095,-46.656351,"sao paulo","SP"
"2536",-23.49362441188179,-46.6504138395753,"sao paulo","SP"
"2566",-23.482831285042405,-46.670797147238716,"sao paulo","SP"
"2519",-23.50233051501402,-46.65835292379554,"sao paulo","SP"
"2513",-23.512526287812356,-46.656524598938248,"sao paulo","SP"
"2550",-23.505530521784316,-46.669219407438391,"sao paulo","SP"
"2556",-23.499439819988581,-46.671176817830933,"sao paulo","SP"
"2544",-23.49027291257428,-46.660721459057115,"sao paulo","SP"
"2543",-23.484996628368613,-46.66293759616827,"sao paulo","SP"
"2560",-23.494987791563275,-46.67176385068381,"sao paulo","SP"
"2517",-23.506064518177627,-46.666119310577606,"sao paulo","SP"
"2510",-23.513707394631975,-46.652629354497762,"sao paulo","SP"
"2518",-23.508810312539527,-46.666500830428681,"sao paulo","SP"
"2554",-23.496493222315195,-46.666939431588638,"sao paulo","SP"
"2539",-23.496534691644076,-46.659429486958253,"sao paulo","SP"
"2530",-23.501873266476384,-46.662136094857011,"sao paulo","SP"
"2535",-23.49830072439266,-46.649740987506512,"sao paulo","SP"
"2537",-23.492666943389629,-46.649278230509495,"sao paulo","SP"
"2563",-23.4921242514571,-46.672529039413682,"sao paulo","SP"
"2561",-23.492820907582626,-46.675963042876148,"sao paulo","SP"
"2555",-23.493158947544568,-46.664842478359908,"sao paulo","SP"
"2564",-23.486738237923944,-46.671858572763853,"sao paulo","SP"
"2534",-23.496199082434053,-46.654843263950589,"sao paulo","SP"
"2525",-23.502698130446081,-46.647811681516515,"sao paulo","SP"
"2562",-23.485765557591321,-46.673949415488465,"sao paulo","SP"
"2520",-23.5003141357262,-46.64899844532286,"sao paulo","SP"
"2557",-23.499399776722036,-46.67379630298916,"sao paulo","SP"
"2553",-23.496748648623715,-46.664489068699808,"sao paulo","SP"
"2546",-23.508649124572656,-46.670410124499909,"sao paulo","SP"
"2516",-23.510020861503833,-46.659960449910507,"sao paulo","SP"
"2514",-23.511331792111534,-46.655934055513839,"sao paulo","SP"
"2552",-23.4986987149576,-46.66258914723872,"sao paulo","SP"
"2524",-23.501655188729888,-46.649910059120536,"sao paulo","SP"
"2540",-23.490452933666106,-46.656027361503845,"sao paulo","SP"
"2508",-23.509848068295792,-46.663690143083791,"sao paulo","SP"
"2558",-23.497496298084148,-46.675343567026374,"sao paulo","SP"
"2545",-23.493614521784316,-46.663622025535233,"sao paulo","SP"
"2515",-23.510081986121538,-46.659078670003979,"sao paulo","SP"
"2531",-23.502303775463108,-46.651264454757928,"sao paulo","SP"
"2526",-23.504789167454351,-46.648712559902606,"sao paulo","SP"
"2523",-23.507503407438392,-46.654613565497165,"sao paulo","SP"
"2541",-23.485884401610022,-46.654777236193659,"sao paulo","SP"
"2567",-23.481085499999995,-46.669612500000007,"sao paulo","SP"
"2521",-23.50402072217096,-46.66486670260835,"sao paulo","SP"
"2533",-23.494131859282138,-46.65839228711986,"sao paulo","SP"
"2511",-23.506678006376635,-46.645819360118843,"sao paulo","SP"
"2532",-23.495923110739231,-46.66043045184373,"sao paulo","SP"
"2598",-23.512857653067115,-46.671011894540875,"sao paulo","SP"
"2577",-23.488182953372952,-46.678903941716186,"sao paulo","SP"
"2501",-23.514912288431226,-46.661183580678582,"sao paulo","SP"
"2610",-23.475928055225381,-46.66587696517395,"sao paulo","SP"
"2676",-23.456640761584644,-46.672902968780633,"sao paulo","SP"
"2632",-23.460691159039726,-46.648333294333227,"sao paulo","SP"
"2673",-23.466705287375774,-46.668978032649619,"sao paulo","SP"
"2616",-23.466439467107186,-46.655328676669086,"sao paulo","SP"
"2615",-23.471529674158933,-46.656677593254081,"sao paulo","SP"
"2617",-23.466401539269448,-46.658695290178279,"sao paulo","SP"
"2613",-23.472582799613345,-46.661073830976953,"sao paulo","SP"
"2630",-23.463790606440067,-46.64074340230249,"sao paulo","SP"
"2651",-23.459900709965932,-46.657269021091828,"sao paulo","SP"
"2633",-23.46085584124873,-46.650176120174287,"sao paulo","SP"
"2675",-23.458236333425418,-46.667826065938485,"sao paulo","SP"
"2611",-23.466589822021639,-46.63928171838316,"sao paulo","SP"
"2652",-23.454897474060743,-46.656832022216996,"sao paulo","SP"
"2671",-23.468540877603996,-46.664361334727872,"sao paulo","SP"
"2650",-23.46150321233187,-46.657757257977956,"sao paulo","SP"
"2679",-23.455963330832724,-46.663595345951926,"sao paulo","SP"
"2674",-23.459878990564942,-46.666779338882812,"sao paulo","SP"
"2680",-23.444120751561655,-46.6691060118304,"sao paulo","SP"
"2636",-23.45594288980902,-46.646095945322855,"sao paulo","SP"
"2649",-23.46097513627446,-46.661062583819017,"sao paulo","SP"
"2634",-23.460165209273448,-46.650664183738222,"sao paulo","SP"
"2672",-23.463710424086823,-46.665911414795993,"sao paulo","SP"
"2670",-23.466370714957595,-46.665027172773961,"sao paulo","SP"
"2678",-23.454734951699511,-46.663943558832067,"sao paulo","SP"
"2637",-23.453588713572614,-46.647373835276113,"sao paulo","SP"
"2631",-23.458643298084144,-46.648254625310194,"sao paulo","SP"
"2643",-23.468098777136547,-46.650378052888122,"sao paulo","SP"
"2760",-23.480104372517932,-46.681362498610113,"sao paulo","SP"
"2712",-23.505444785734891,-46.681610908967592,"sao paulo","SP"
"2721",-23.501464072162264,-46.673499158895481,"sao paulo","SP"
"2710",-23.507516881210677,-46.673732284205677,"sao paulo","SP"
"2730",-23.497195574308151,-46.691274570276718,"sao paulo","SP"
"2751",-23.489584790770785,-46.68192027136849,"sao paulo","SP"
"2765",-23.475435898210808,-46.670956871823151,"sao paulo","SP"
"2722",-23.503063243407016,-46.684047231894468,"sao paulo","SP"
"2752",-23.495997921014894,-46.683768706404869,"sao paulo","SP"
"2758",-23.488117795169945,-46.684294737578625,"sao paulo","SP"
"2724",-23.499439508749859,-46.683774043813756,"sao paulo","SP"
"2723",-23.501365575076463,-46.679521201223359,"sao paulo","SP"
"2720",-23.500974832432366,-46.673593462702719,"sao paulo","SP"
"2731",-23.4949705881182,-46.691863507213363,"sao paulo","SP"
"2728",-23.500421614491572,-46.688953891989009,"sao paulo","SP"
"2757",-23.486481754371283,-46.684359707051748,"sao paulo","SP"
"2714",-23.506597980841409,-46.687766416873444,"sao paulo","SP"
"2735",-23.493293256630533,-46.692751906437138,"sao paulo","SP"
"2763",-23.479009270615673,-46.674987658203,"sao paulo","SP"
"2736",-23.490391222863451,-46.6897668259853,"sao paulo","SP"
"2734",-23.485941156818019,-46.692188492498182,"sao paulo","SP"
"2762",-23.483317129784414,-46.678195526423366,"sao paulo","SP"
"2727",-23.496255366639726,-46.686320565497176,"sao paulo","SP"
"2733",-23.496877466558921,-46.695357262277135,"sao paulo","SP"
"2732",-23.499210950314531,-46.696052184978967,"sao paulo","SP"
"2759",-23.483449519283486,-46.680681666121714,"sao paulo","SP"
"2725",-23.499724840412011,-46.68386193643606,"sao paulo","SP"
"2729",-23.50372612405339,-46.689867491089196,"sao paulo","SP"
"2754",-23.491026723007682,-46.677790697472467,"sao paulo","SP"
"2737",-23.48783178573488,-46.6888785663339,"sao paulo","SP"
"2753",-23.490432346881679,-46.6843557527281,"sao paulo","SP"
"2756",-23.484468719400994,-46.679131880518177,"sao paulo","SP"
"2717",-23.493746205672256,-46.685192018074005,"sao paulo","SP"
"2713",-23.508093549390605,-46.686131350123866,"sao paulo","SP"
"2701",-23.507759781796477,-46.690999609101745,"sao paulo","SP"
"2750",-23.493106676380634,-46.679616398003326,"sao paulo","SP"
"2855",-23.454003750910267,-46.698838406136218,"sao paulo","SP"
"2840",-23.481818276992311,-46.688612223007681,"sao paulo","SP"
"2874",-23.455991713572615,-46.677171342489494,"sao paulo","SP"
"2866",-23.467244971694814,-46.67909749362336,"sao paulo","SP"
"2801",-23.487629301690824,-46.6977071842865,"sao paulo","SP"
"2842",-23.473527475157262,-46.687531384817362,"sao paulo","SP"
"2879",-23.450957624845877,-46.695178493689269,"sao paulo","SP"
"2848",-23.465673261728874,-46.688547027756918,"sao paulo","SP"
"2809",-23.473255976686474,-46.704333274078124,"sao paulo","SP"
"2814",-23.458095000000004,-46.70577225,"sao paulo","SP"
"2841",-23.481285192336564,-46.684605268942221,"sao paulo","SP"
"2878",-23.450662163194657,-46.686852267413038,"sao paulo","SP"
"2871",-23.463277239252076,-46.677832454757926,"sao paulo","SP"
"2881",-23.46762762331446,-46.67576842866044,"sao paulo","SP"
"2815",-23.4447480313636,-46.714672865110522,"sao paulo","SP"
"2834",-23.475976973628047,-46.69210708312653,"sao paulo","SP"
"2811",-23.47457972011701,-46.702891016391838,"sao paulo","SP"
"2882",-23.469878252293814,-46.667032950891453,"sao paulo","SP"
"2804",-23.483810252842069,-46.695281573143212,"sao paulo","SP"
"2865",-23.474465580904834,-46.676871031363589,"sao paulo","SP"
"2835",-23.472078150152925,-46.692878647238729,"sao paulo","SP"
"2837",-23.464562154596315,-46.69917502706442,"sao paulo","SP"
"2839",-23.476666159587982,-46.68147008895491,"sao paulo","SP"
"2831",-23.472808376074795,-46.690572991949921,"sao paulo","SP"
"2812",-23.456148236022415,-46.712551685508089,"sao paulo","SP"
"2813",-23.451486645652775,-46.712454386734734,"sao paulo","SP"
"2863",-23.474296456287149,-46.673503098389972,"sao paulo","SP"
"2860",-23.436867467943898,-46.712243713572605,"sao paulo","SP"
"2846",-23.464901776299818,-46.6951675700848,"sao paulo","SP"
"2877",-23.452410619146541,-46.680186555324752,"sao paulo","SP"
"2856",-23.452415350539571,-46.692765366639719,"sao paulo","SP"
"2883",-23.440038612401093,-46.716685964512727,"sao paulo","SP"
"2845",-23.46865919816495,-46.69248706287145,"sao paulo","SP"
"2867",-23.471029016100154,-46.68309642270183,"sao paulo","SP"
"2810",-23.455783659238804,-46.713347935373413,"sao paulo","SP"
"2802",-23.488791114931203,-46.696737274571014,"sao paulo","SP"
"2817",-23.462475485429053,-46.702684142102839,"sao paulo","SP"
"2806",-23.472232658895493,-46.6981336054591,"sao paulo","SP"
"2862",-23.476615336823006,-46.679727208643556,"sao paulo","SP"
"2870",-23.459411797391652,-46.677043812655086,"sao paulo","SP"
"2805",-23.477215662502164,-46.697504841104518,"sao paulo","SP"
"2864",-23.471842023313528,-46.684172268798008,"sao paulo","SP"
"2875",-23.460829983351577,-46.683596813347584,"sao paulo","SP"
"2851",-23.458476007213356,-46.6916433949449,"sao paulo","SP"
"2872",-23.463327771856427,-46.671199705666751,"sao paulo","SP"
"2844",-23.472739016648415,-46.690334570084808,"sao paulo","SP"
"2803",-23.486855008050082,-46.693749415488469,"sao paulo","SP"
"2854",-23.45556503635526,-46.697606507357584,"sao paulo","SP"
"2808",-23.467425066333888,-46.703915303220043,"sao paulo","SP"
"2807",-23.470416701915848,-46.699962092561606,"sao paulo","SP"
"2858",-23.447741793784967,-46.702362106988332,"sao paulo","SP"
"2832",-23.483493355819689,-46.692582815569267,"sao paulo","SP"
"2836",-23.471988653067115,-46.696662623780966,"sao paulo","SP"
"2857",-23.748767492409574,-46.749252992409559,"sao paulo","SP"
"2833",-23.478505376074793,-46.693183028449425,"sao paulo","SP"
"2888",-23.465931527612689,-46.674853486121521,"sao paulo","SP"
"2829",-23.495057245628715,-46.702600606440058,"sao paulo","SP"
"2876",-23.504793724130224,-46.675841443245567,"sao paulo","SP"
"2992",-23.449117442408678,-46.725090815021034,"sao paulo","SP"
"2960",-23.493091505684149,-46.702313329995988,"sao paulo","SP"
